transaction_id,source_system,supplier_id,supplier_name,category,department,amount,currency,contract_id,contract_status,requisition_id,transaction_date,normalised_supplier,is_credit_note
TXN001048,CORPORATE_CARD,SUP0022,Transcore Logistics,Logistics & Freight,Operations,4010.44,INR,CTR0008,ON_CONTRACT,REQ00292,2026-03-08,transcore logistics,False
TXN001056,CORPORATE_CARD,SUP0018,Urban Upkeep,Facilities Maintenance,It,8461.81,INR,,OFF_CONTRACT,REQ00121,2025-10-08,urban upkeep,False
TXN001075,CORPORATE_CARD,SUP0023,FleetBridge Cargo,Logistics & Freight,Operations,39859.25,INR,,OFF_CONTRACT,,2026-02-28,fleetbridge cargo,False
TXN001083,CORPORATE_CARD,SUP0015,Voyager Corporate Travel,Travel,Human Resources,18469.1,INR,,OFF_CONTRACT,,2026-03-29,voyager corporate travel,False
TXN001084,CORPORATE_CARD,SUP0023,FleetBridge Cargo,Logistics & Freight,It,20943.6,INR,,OFF_CONTRACT,,2025-06-08,fleetbridge cargo,False
TXN001089,CORPORATE_CARD,SUP0022,Transcore Logistics,Logistics & Freight,Finance,35588.27,INR,CTR0008,ON_CONTRACT,REQ00836,2026-02-09,transcore logistics,False
TXN001091,CORPORATE_CARD,SUP0015,Voyager Corporate Travel,Travel,Facilities,28304.56,INR,,OFF_CONTRACT,,2026-01-17,voyager corporate travel,False
TXN001095,CORPORATE_CARD,SUP0025,NEXA TECHNOLOGIES PVT. LTD.,It Hardware,Finance,20960.62,INR,,NO_CONTRACT,REQ00417,2025-08-19,nexa technologies,False
TXN001105,CORPORATE_CARD,SUP0023,FleetBridge Cargo,Logistics & Freight,It,26439.26,INR,,OFF_CONTRACT,REQ00391,2025-10-23,fleetbridge cargo,False
TXN001114,CORPORATE_CARD,SUP0005,Cloudspan Software,It Software & Licences,Finance,25585.88,INR,CTR0002,ON_CONTRACT,,2026-01-15,cloudspan software,False
TXN001117,CORPORATE_CARD,SUP0013,Adept Partners,Professional Services,Operations,25803.3,INR,,OFF_CONTRACT,REQ00846,2025-04-04,adept partners,False
TXN001121,CORPORATE_CARD,SUP0005,Cloudspan Software,It Software & Licences,Facilities,28561.09,INR,CTR0002,ON_CONTRACT,REQ00216,2025-09-04,cloudspan software,False
TXN001138,CORPORATE_CARD,SUP0014,Skyroute Travel,Travel,Human Resources,9300.46,INR,CTR0005,ON_CONTRACT,REQ00307,2025-08-23,skyroute travel,False
TXN001140,CORPORATE_CARD,SUP0021,Pulse Marketing Co,Marketing Services,Logistics,21921.74,INR,,OFF_CONTRACT,REQ00088,2025-09-08,pulse marketing,False
TXN001162,CORPORATE_CARD,SUP0023,FleetBridge Cargo,Logistics & Freight,Human Resources,9231.27,INR,,OFF_CONTRACT,REQ00140,2025-09-15,fleetbridge cargo,False
TXN001179,CORPORATE_CARD,SUP0019,Lumen Creative,Marketing Services,It,38093.01,INR,CTR0007,ON_CONTRACT,REQ00632,2025-06-03,lumen creative,False
TXN001183,CORPORATE_CARD,SUP0028,ORION OFFICE SUPPLIES,Office Supplies,Human Resources,6258.47,INR,,OFF_CONTRACT,,2025-07-27,orion office supplies,False
TXN001185,CORPORATE_CARD,SUP0013,Adept Partners,Professional Services,Finance,20452.75,INR,,OFF_CONTRACT,REQ00645,2025-04-04,adept partners,False
TXN001188,CORPORATE_CARD,SUP0023,FleetBridge Cargo,Logistics & Freight,Human Resources,3940.02,INR,,OFF_CONTRACT,REQ00460,2026-02-20,fleetbridge cargo,False
TXN001199,CORPORATE_CARD,SUP0026,Nexa Tech Pvt Ltd,It Hardware,Marketing,32249.06,INR,,NO_CONTRACT,REQ00617,2026-01-22,nexa tech,False
TXN001202,CORPORATE_CARD,SUP0019,Lumen Creative,Marketing Services,Facilities,8808.13,INR,CTR0007,ON_CONTRACT,REQ00587,2025-09-24,lumen creative,False
TXN001209,CORPORATE_CARD,SUP0012,Cobalt Consulting,Professional Services,It,17566.75,INR,,OFF_CONTRACT,REQ00535,2025-04-04,cobalt consulting,False
TXN001215,CORPORATE_CARD,SUP0017,GreenEdge Services,Facilities Maintenance,It,21213.93,INR,,OFF_CONTRACT,,2025-09-12,greenedge services,False
TXN001217,CORPORATE_CARD,SUP0023,FleetBridge Cargo,Logistics & Freight,Facilities,3285.49,INR,,OFF_CONTRACT,,2025-08-29,fleetbridge cargo,False
TXN001222,CORPORATE_CARD,SUP0022,Transcore Logistics,Logistics & Freight,Logistics,10473.25,INR,CTR0008,ON_CONTRACT,REQ00709,2025-09-18,transcore logistics,False
TXN001242,CORPORATE_CARD,SUP0019,Lumen Creative,Marketing Services,R&D,56170.66,INR,CTR0007,ON_CONTRACT,,2026-03-10,lumen creative,False
TXN001244,CORPORATE_CARD,SUP0007,Meridian Softworks,It Software & Licences,Human Resources,43818.71,INR,,NO_CONTRACT,,2025-05-19,meridian softworks,False
TXN001253,CORPORATE_CARD,SUP0008,Orion Office Supplies,Office Supplies,Finance,1441.37,INR,CTR0003,ON_CONTRACT,,2025-12-18,orion office supplies,False
TXN001254,CORPORATE_CARD,SUP0012,Cobalt Consulting,Professional Services,Human Resources,10833.0,INR,,OFF_CONTRACT,,2025-07-20,cobalt consulting,False
TXN001258,CORPORATE_CARD,SUP0011,Sterling Advisory,Professional Services,Operations,64256.27,INR,CTR0004,ON_CONTRACT,,2026-01-14,sterling advisory,False
TXN001273,CORPORATE_CARD,SUP0026,Nexa Tech Pvt Ltd,It Hardware,It,54689.31,INR,,NO_CONTRACT,,2025-06-26,nexa tech,False
TXN001279,CORPORATE_CARD,SUP0024,Nexa Technologies,It Hardware,Logistics,12742.65,INR,,NO_CONTRACT,REQ00542,2025-12-20,nexa technologies,False
TXN001284,CORPORATE_CARD,SUP0010,Kanban Stationers,Office Supplies,Logistics,935.05,INR,,OFF_CONTRACT,,2025-08-15,kanban stationers,False
TXN001304,CORPORATE_CARD,SUP0017,GreenEdge Services,Facilities Maintenance,Logistics,7868.1,INR,,OFF_CONTRACT,REQ00516,2025-04-12,greenedge services,False
TXN001305,CORPORATE_CARD,SUP0009,Paperline Traders,Office Supplies,Operations,3454.43,INR,,OFF_CONTRACT,,2025-10-21,paperline traders,False
TXN001314,CORPORATE_CARD,SUP0002,Zenith Computing,It Hardware,It,35479.27,INR,,NO_CONTRACT,REQ00889,2026-01-24,zenith computing,False
TXN001317,CORPORATE_CARD,SUP0028,ORION OFFICE SUPPLIES,Office Supplies,Facilities,3952.45,INR,,OFF_CONTRACT,REQ00471,2025-07-04,orion office supplies,False
TXN001321,CORPORATE_CARD,SUP0005,Cloudspan Software,It Software & Licences,R&D,16067.06,INR,CTR0002,ON_CONTRACT,REQ00113,2025-04-07,cloudspan software,False
TXN001332,CORPORATE_CARD,SUP0019,Lumen Creative,Marketing Services,Finance,29021.8,INR,CTR0007,ON_CONTRACT,,2025-08-17,lumen creative,False
TXN001343,CORPORATE_CARD,SUP0020,BrightArc Media,Marketing Services,It,49378.91,INR,,OFF_CONTRACT,REQ00145,2025-05-11,brightarc media,False
TXN001349,CORPORATE_CARD,SUP0021,Pulse Marketing Co,Marketing Services,Marketing,42752.26,INR,,OFF_CONTRACT,,2026-01-12,pulse marketing,False
TXN001356,CORPORATE_CARD,SUP0018,Urban Upkeep,Facilities Maintenance,Facilities,15563.62,INR,,OFF_CONTRACT,REQ00794,2025-06-16,urban upkeep,False
TXN001358,CORPORATE_CARD,SUP0023,FleetBridge Cargo,Logistics & Freight,Marketing,20485.98,INR,,OFF_CONTRACT,,2025-06-22,fleetbridge cargo,False
TXN001360,CORPORATE_CARD,SUP0026,Nexa Tech Pvt Ltd,It Hardware,Facilities,25901.61,INR,,NO_CONTRACT,,2026-01-16,nexa tech,False
TXN001368,CORPORATE_CARD,SUP0002,Zenith Computing,It Hardware,Facilities,52796.05,INR,,NO_CONTRACT,REQ00163,2026-01-17,zenith computing,False
TXN001375,CORPORATE_CARD,SUP0021,Pulse Marketing Co,Marketing Services,Facilities,9561.39,INR,,OFF_CONTRACT,REQ00730,2025-11-18,pulse marketing,True
TXN001376,CORPORATE_CARD,SUP0019,Lumen Creative,Marketing Services,Facilities,32330.81,INR,CTR0007,ON_CONTRACT,,2025-11-06,lumen creative,False
TXN001382,CORPORATE_CARD,SUP0022,Transcore Logistics,Logistics & Freight,It,15190.79,INR,CTR0008,ON_CONTRACT,REQ00193,2025-11-02,transcore logistics,False
TXN001385,CORPORATE_CARD,SUP0007,Meridian Softworks,It Software & Licences,R&D,24078.9,INR,,NO_CONTRACT,REQ00784,2025-09-19,meridian softworks,False
TXN001392,CORPORATE_CARD,SUP0021,PULSE MARKETING CO,Marketing Services,Finance,11278.19,INR,,OFF_CONTRACT,,2025-12-16,pulse marketing,False
TXN001393,CORPORATE_CARD,SUP0014,Skyroute Travel,Travel,R&D,5309.48,INR,CTR0005,ON_CONTRACT,,2025-04-03,skyroute travel,False
TXN001400,CORPORATE_CARD,SUP0028,ORION OFFICE SUPPLIES,Office Supplies,It,7780.26,INR,,OFF_CONTRACT,,2025-06-06,orion office supplies,False
TXN001410,CORPORATE_CARD,SUP0002,Zenith Computing,It Hardware,It,68297.12,INR,,NO_CONTRACT,REQ00780,2025-06-18,zenith computing,False
TXN001414,CORPORATE_CARD,SUP0015,Voyager Corporate Travel,Travel,Facilities,5277.81,INR,,OFF_CONTRACT,,2026-01-26,voyager corporate travel,False
TXN001416,CORPORATE_CARD,SUP0014,Skyroute Travel,Travel,Finance,23642.19,INR,CTR0005,ON_CONTRACT,,2025-05-03,skyroute travel,False
TXN001419,CORPORATE_CARD,SUP0011,Sterling Advisory,Professional Services,Facilities,35304.56,INR,CTR0004,ON_CONTRACT,REQ00705,2025-04-06,sterling advisory,False
TXN001421,CORPORATE_CARD,SUP0007,Meridian Softworks,It Software & Licences,Facilities,14853.1,INR,,NO_CONTRACT,,2026-02-25,meridian softworks,False
TXN001430,CORPORATE_CARD,SUP0007,Meridian Softworks,It Software & Licences,Finance,23126.29,INR,,NO_CONTRACT,,2026-01-01,meridian softworks,False
TXN001432,CORPORATE_CARD,SUP0015,Voyager Corporate Travel,Travel,Marketing,19797.09,INR,,OFF_CONTRACT,,2025-06-01,voyager corporate travel,False
TXN001439,CORPORATE_CARD,SUP0017,GreenEdge Services,Facilities Maintenance,Facilities,7663.45,INR,,OFF_CONTRACT,,2025-07-22,greenedge services,False
TXN001443,CORPORATE_CARD,SUP0015,Voyager Corporate Travel,Travel,Finance,18048.75,INR,,OFF_CONTRACT,REQ00155,2025-10-21,voyager corporate travel,False
TXN001448,CORPORATE_CARD,SUP0015,Voyager Corporate Travel,Travel,Operations,27985.38,INR,,OFF_CONTRACT,,2026-03-21,voyager corporate travel,False
TXN001451,CORPORATE_CARD,SUP0013,Adept Partners,Professional Services,Marketing,28880.42,INR,,OFF_CONTRACT,,2026-03-08,adept partners,False
TXN001460,CORPORATE_CARD,SUP0012,Cobalt Consulting,Professional Services,Logistics,78416.08,INR,,OFF_CONTRACT,,2025-12-26,cobalt consulting,False
TXN001461,CORPORATE_CARD,SUP0028,ORION OFFICE SUPPLIES,Office Supplies,Human Resources,4604.9,INR,,OFF_CONTRACT,REQ00043,2026-01-22,orion office supplies,False
TXN001464,CORPORATE_CARD,SUP0015,Voyager Corporate Travel,Travel,It,14934.14,INR,,OFF_CONTRACT,REQ00223,2025-08-23,voyager corporate travel,False
TXN001473,CORPORATE_CARD,SUP0018,Urban Upkeep,Facilities Maintenance,R&D,16133.5,INR,,OFF_CONTRACT,,2025-11-23,urban upkeep,False
TXN001485,CORPORATE_CARD,SUP0010,Kanban Stationers,Office Supplies,Logistics,2103.27,INR,,OFF_CONTRACT,REQ00297,2026-03-08,kanban stationers,False
TXN001490,CORPORATE_CARD,SUP0012,Cobalt Consulting,Professional Services,Finance,35863.39,INR,,OFF_CONTRACT,,2026-01-14,cobalt consulting,False
TXN001496,CORPORATE_CARD,SUP0005,Cloudspan Software,It Software & Licences,Facilities,22587.18,INR,CTR0002,ON_CONTRACT,REQ00257,2025-05-29,cloudspan software,False
TXN001498,CORPORATE_CARD,SUP0008,Orion Office Supplies,Office Supplies,Operations,3333.33,INR,CTR0003,ON_CONTRACT,REQ00503,2025-11-11,orion office supplies,False
TXN001499,CORPORATE_CARD,SUP0015,Voyager Corporate Travel,Travel,Facilities,10968.45,INR,,OFF_CONTRACT,,2026-02-17,voyager corporate travel,False
TXN001501,CORPORATE_CARD,SUP0005,Cloudspan Software,It Software & Licences,Logistics,30395.52,INR,CTR0002,ON_CONTRACT,REQ00213,2026-01-18,cloudspan software,False
TXN001516,CORPORATE_CARD,SUP0001,Nexa Technologies Pvt Ltd,It Hardware,It,10900.76,INR,CTR0001,ON_CONTRACT,,2025-04-08,nexa technologies,False
TXN001527,CORPORATE_CARD,SUP0011,Sterling Advisory,Professional Services,It,30920.03,INR,CTR0004,ON_CONTRACT,REQ00357,2025-04-14,sterling advisory,False
TXN001533,CORPORATE_CARD,SUP0014,Skyroute Travel,Travel,It,25670.72,INR,CTR0005,ON_CONTRACT,REQ00583,2026-03-05,skyroute travel,False
TXN001538,CORPORATE_CARD,SUP0024,Nexa Technologies,It Hardware,Finance,26803.64,INR,,NO_CONTRACT,REQ00735,2025-07-26,nexa technologies,False
TXN001573,CORPORATE_CARD,SUP0015,Voyager Corporate Travel,Travel,It,24059.43,INR,,OFF_CONTRACT,REQ00723,2025-12-23,voyager corporate travel,False
TXN001577,CORPORATE_CARD,SUP0007,Meridian Softworks,It Software & Licences,Operations,2639.08,INR,,NO_CONTRACT,,2025-04-20,meridian softworks,False
TXN001578,CORPORATE_CARD,SUP0021,Pulse Marketing Co,Marketing Services,Logistics,37281.8,INR,,OFF_CONTRACT,REQ00185,2025-09-01,pulse marketing,False
TXN001583,CORPORATE_CARD,SUP0023,FleetBridge Cargo,Logistics & Freight,R&D,9734.21,INR,,OFF_CONTRACT,REQ00791,2025-09-13,fleetbridge cargo,False
TXN001594,CORPORATE_CARD,SUP0006,Vertex Licensing,It Software & Licences,Facilities,9589.26,INR,,NO_CONTRACT,,2025-10-18,vertex licensing,False
TXN001604,CORPORATE_CARD,SUP0020,BrightArc Media,Marketing Services,Logistics,26242.65,INR,,OFF_CONTRACT,REQ00668,2025-07-30,brightarc media,False
TXN001610,CORPORATE_CARD,SUP0014,Skyroute Travel,Travel,Marketing,13670.93,INR,CTR0005,ON_CONTRACT,REQ00702,2025-07-14,skyroute travel,False
TXN001615,CORPORATE_CARD,SUP0009,Paperline Traders,Office Supplies,Operations,4008.53,INR,,OFF_CONTRACT,REQ00841,2025-11-05,paperline traders,False
TXN001624,CORPORATE_CARD,SUP0010,Kanban Stationers,Office Supplies,Logistics,9657.31,INR,,OFF_CONTRACT,,2025-08-07,kanban stationers,False
TXN001626,CORPORATE_CARD,SUP0023,FleetBridge Cargo,Logistics & Freight,Operations,14833.15,INR,,OFF_CONTRACT,REQ00184,2025-04-06,fleetbridge cargo,False
TXN001634,CORPORATE_CARD,SUP0001,Nexa Technologies Pvt Ltd,It Hardware,Marketing,62268.95,INR,CTR0001,ON_CONTRACT,,2026-01-26,nexa technologies,False
TXN001642,CORPORATE_CARD,SUP0015,Voyager Corporate Travel,Travel,Human Resources,28617.71,INR,,OFF_CONTRACT,REQ00144,2026-01-15,voyager corporate travel,False
TXN001647,CORPORATE_CARD,SUP0014,Skyroute Travel,Travel,Human Resources,5562.62,INR,CTR0005,ON_CONTRACT,REQ00792,2025-07-17,skyroute travel,False
TXN001660,CORPORATE_CARD,SUP0007,Meridian Softworks,It Software & Licences,Marketing,25011.78,INR,,NO_CONTRACT,REQ00483,2026-01-07,meridian softworks,False
TXN001664,CORPORATE_CARD,SUP0006,Vertex Licensing,It Software & Licences,Operations,29631.44,INR,,NO_CONTRACT,REQ00349,2025-12-13,vertex licensing,False
TXN001671,CORPORATE_CARD,SUP0023,FleetBridge Cargo,Logistics & Freight,Human Resources,12063.45,INR,,OFF_CONTRACT,,2025-05-30,fleetbridge cargo,False
TXN001678,CORPORATE_CARD,SUP0023,FleetBridge Cargo,Logistics & Freight,R&D,14940.07,INR,,OFF_CONTRACT,REQ00087,2025-12-30,fleetbridge cargo,False
TXN001685,CORPORATE_CARD,SUP0008,Orion Office Supplies,Office Supplies,Human Resources,1672.86,INR,CTR0003,ON_CONTRACT,REQ00417,2025-07-16,orion office supplies,False
TXN001688,CORPORATE_CARD,SUP0023,FleetBridge Cargo,Logistics & Freight,Finance,13034.48,INR,,OFF_CONTRACT,REQ00355,2025-11-14,fleetbridge cargo,False
TXN001689,CORPORATE_CARD,SUP0008,Orion Office Supplies,Office Supplies,R&D,3399.08,INR,CTR0003,ON_CONTRACT,REQ00034,2026-03-05,orion office supplies,False
TXN001697,CORPORATE_CARD,SUP0005,Cloudspan Software,It Software & Licences,R&D,6020.37,INR,CTR0002,ON_CONTRACT,REQ00414,2025-12-10,cloudspan software,False
TXN001701,CORPORATE_CARD,SUP0011,Sterling Advisory,Professional Services,Facilities,46517.93,INR,CTR0004,ON_CONTRACT,,2025-10-27,sterling advisory,False
TXN001703,CORPORATE_CARD,SUP0026,Nexa Tech Pvt Ltd,It Hardware,Marketing,23144.68,INR,,NO_CONTRACT,REQ00741,2025-08-01,nexa tech,False
TXN001704,CORPORATE_CARD,SUP0009,Paperline Traders,Office Supplies,It,2863.79,INR,,OFF_CONTRACT,REQ00473,2025-11-22,paperline traders,False
TXN001707,CORPORATE_CARD,SUP0025,NEXA TECHNOLOGIES PVT. LTD.,It Hardware,R&D,50989.28,INR,,NO_CONTRACT,REQ00428,2025-08-12,nexa technologies,False
TXN001708,CORPORATE_CARD,SUP0005,Cloudspan Software,It Software & Licences,Logistics,16835.81,INR,CTR0002,ON_CONTRACT,REQ00744,2025-05-01,cloudspan software,False
TXN001712,CORPORATE_CARD,SUP0014,Skyroute Travel,Travel,Logistics,2244.15,INR,CTR0005,ON_CONTRACT,,2025-08-12,skyroute travel,False
TXN001715,CORPORATE_CARD,SUP0016,Prime Facility Care,Facilities Maintenance,Human Resources,3264.52,INR,CTR0006,ON_CONTRACT,REQ00451,2026-03-11,prime facility care,False
TXN001718,CORPORATE_CARD,SUP0001,Nexa Technologies Pvt Ltd,It Hardware,R&D,49593.03,INR,CTR0001,ON_CONTRACT,REQ00175,2025-09-24,nexa technologies,False
TXN001723,CORPORATE_CARD,SUP0012,Cobalt Consulting,Professional Services,Finance,27948.77,INR,,OFF_CONTRACT,REQ00278,2026-01-09,cobalt consulting,False
TXN001725,CORPORATE_CARD,SUP0011,Sterling Advisory,Professional Services,Human Resources,37669.32,INR,CTR0004,ON_CONTRACT,,2025-05-17,sterling advisory,False
TXN001730,CORPORATE_CARD,SUP0019,Lumen Creative,Marketing Services,Logistics,30012.98,INR,CTR0007,ON_CONTRACT,,2025-08-07,lumen creative,False
TXN001735,CORPORATE_CARD,SUP0023,FleetBridge Cargo,Logistics & Freight,Operations,9065.72,INR,,OFF_CONTRACT,REQ00514,2025-09-04,fleetbridge cargo,False
TXN001753,CORPORATE_CARD,SUP0015,Voyager Corporate Travel,Travel,R&D,1411.52,INR,,OFF_CONTRACT,REQ00499,2025-04-25,voyager corporate travel,False
TXN001758,CORPORATE_CARD,SUP0018,Urban Upkeep,Facilities Maintenance,It,9894.11,INR,,OFF_CONTRACT,REQ00301,2025-04-04,urban upkeep,False
TXN001760,CORPORATE_CARD,SUP0016,Prime Facility Care,Facilities Maintenance,Finance,9008.55,INR,CTR0006,ON_CONTRACT,,2026-01-21,prime facility care,False
TXN001771,CORPORATE_CARD,SUP0014,Skyroute Travel,Travel,Logistics,15763.68,INR,CTR0005,ON_CONTRACT,REQ00282,2026-02-26,skyroute travel,False
TXN001783,CORPORATE_CARD,SUP0021,Pulse Marketing Co,Marketing Services,Finance,19030.93,INR,,OFF_CONTRACT,,2025-11-23,pulse marketing,False
TXN001790,CORPORATE_CARD,SUP0023,FleetBridge Cargo,Logistics & Freight,Finance,13906.23,INR,,OFF_CONTRACT,REQ00027,2026-01-04,fleetbridge cargo,False
TXN001794,CORPORATE_CARD,SUP0001,Nexa Technologies Pvt Ltd,It Hardware,It,40131.35,INR,CTR0001,ON_CONTRACT,,2025-10-03,nexa technologies,False
TXN001799,CORPORATE_CARD,SUP0015,Voyager Corporate Travel,Travel,Marketing,4543.23,INR,,OFF_CONTRACT,REQ00843,2025-06-22,voyager corporate travel,False
TXN001804,CORPORATE_CARD,SUP0005,Cloudspan Software,It Software & Licences,Finance,9047.45,INR,CTR0002,ON_CONTRACT,,2025-04-21,cloudspan software,False
TXN001814,CORPORATE_CARD,SUP0021,Pulse Marketing Co,Marketing Services,Logistics,5829.19,INR,,OFF_CONTRACT,,2025-12-24,pulse marketing,False
TXN001822,CORPORATE_CARD,SUP0011,Sterling Advisory,Professional Services,Finance,16711.91,INR,CTR0004,ON_CONTRACT,,2025-06-26,sterling advisory,False
TXN001825,CORPORATE_CARD,SUP0021,Pulse Marketing Co,Marketing Services,Facilities,34128.74,INR,,OFF_CONTRACT,,2025-08-29,pulse marketing,False
TXN001834,CORPORATE_CARD,SUP0013,Adept Partners,Professional Services,Operations,87302.98,INR,,OFF_CONTRACT,REQ00589,2025-04-28,adept partners,False
TXN001839,CORPORATE_CARD,SUP0023,FleetBridge Cargo,Logistics & Freight,Marketing,21491.92,INR,,OFF_CONTRACT,,2026-03-15,fleetbridge cargo,False
TXN001841,CORPORATE_CARD,SUP0006,Vertex Licensing,It Software & Licences,Marketing,19996.08,INR,,NO_CONTRACT,REQ00507,2025-06-01,vertex licensing,False
TXN001856,CORPORATE_CARD,SUP0007,Meridian Softworks,It Software & Licences,Operations,10212.27,INR,,NO_CONTRACT,REQ00139,2025-11-16,meridian softworks,False
TXN001857,CORPORATE_CARD,SUP0013,Adept Partners,Professional Services,It,53863.33,INR,,OFF_CONTRACT,REQ00330,2026-01-13,adept partners,False
TXN001860,CORPORATE_CARD,SUP0027,Orion Office Supplies Ltd,Office Supplies,R&D,5819.53,INR,,OFF_CONTRACT,REQ00551,2025-04-27,orion office supplies,False
TXN001866,CORPORATE_CARD,SUP0015,Voyager Corporate Travel,Travel,Human Resources,30810.68,INR,,OFF_CONTRACT,REQ00900,2026-03-01,voyager corporate travel,False
TXN001874,CORPORATE_CARD,SUP0006,Vertex Licensing,It Software & Licences,Operations,29064.62,INR,,NO_CONTRACT,,2025-09-10,vertex licensing,False
TXN001877,CORPORATE_CARD,SUP0005,Cloudspan Software,It Software & Licences,It,19305.64,INR,CTR0002,ON_CONTRACT,,2025-05-06,cloudspan software,False
TXN001883,CORPORATE_CARD,SUP0019,Lumen Creative,Marketing Services,Logistics,31077.27,INR,CTR0007,ON_CONTRACT,,2025-09-24,lumen creative,False
TXN001885,CORPORATE_CARD,SUP0027,Orion Office Supplies Ltd,Office Supplies,Marketing,2493.74,INR,,OFF_CONTRACT,REQ00022,2025-11-08,orion office supplies,False
TXN001894,CORPORATE_CARD,SUP0014,Skyroute Travel,Travel,Marketing,7976.23,INR,CTR0005,ON_CONTRACT,REQ00480,2025-08-04,skyroute travel,False
TXN001916,CORPORATE_CARD,SUP0006,Vertex Licensing,It Software & Licences,Marketing,33688.83,INR,,NO_CONTRACT,,2025-11-22,vertex licensing,False
TXN001917,CORPORATE_CARD,SUP0017,GreenEdge Services,Facilities Maintenance,Marketing,10540.2,INR,,OFF_CONTRACT,REQ00094,2025-04-02,greenedge services,False
TXN001920,CORPORATE_CARD,SUP0023,FleetBridge Cargo,Logistics & Freight,It,18938.51,INR,,OFF_CONTRACT,REQ00203,2025-08-13,fleetbridge cargo,False
TXN001924,CORPORATE_CARD,SUP0012,Cobalt Consulting,Professional Services,Facilities,50498.2,INR,,OFF_CONTRACT,REQ00506,2025-09-24,cobalt consulting,False
TXN001927,CORPORATE_CARD,SUP0007,Meridian Softworks,It Software & Licences,Finance,18861.71,INR,,NO_CONTRACT,REQ00782,2025-12-07,meridian softworks,False
TXN001928,CORPORATE_CARD,SUP0018,Urban Upkeep,Facilities Maintenance,R&D,8487.97,INR,,OFF_CONTRACT,REQ00473,2025-09-14,urban upkeep,False
